product_id,product_link,kegunaan,nama,,rating,harga,berat,tempat,image_src
1654079752-28,https://www.tokopedia.com/bacultani/chlormite-400-ec-200-ml-insektisida-pembasmi-ulat-grayak?extParam=ivf%3Dfalse,Hispa,CHLORMITE 400 EC 200 ML INSEKTISIDA PEMBASMI ULAT GRAYAK,,,46000,300 Gram,Kab. Brebes,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/1/22/8fd220b9-b796-4639-b823-6d0b42913240.jpg
1654077097-7,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_n7osnRosnabm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_yDUSz2Q31i6sJfo_eFopyN6ArDUMoFyaUEoAnFbm-xgVYpyfYagZUEH_H7HZdfH_Jhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q12t33OzH1YIu_VHu7Od_jzzPJNJZMWg8_nO332cqJh1u_uqzVgk392sHVBEZMho17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2VP7NkQAxMzNyjrNHfgU8IoouRxfgAod6cHp1SzMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-H1Y_oAV6zJVR_uzsHjNkgpo6ucD7_jo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-o1N_oIB6zcrO_1zSH7NE__-vzVuR_MBG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUj1dZVopPJ1a_1OgrVYoqVPDuf-D_1PWyOrdopzsufxz1SPxgsuX3JhcgchtZfWE6J-U_1POrsCUz1gi1ugcu_Pa1uCRuf-y1IoHujgzgVtNyfPGguoHz1r7g92WPj-Gu_gMr1Kf39ouQfzCQ1Yur32OPJuSHAz91IPHP_oIgj-IUiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDRH_1DoAy7HaFhHAyN9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsKDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6_K7HaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_nf6ZUDUsJfo_ribmUpoiUDUseaHpKi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6iU7HAnKg3Hibm-FrMBsguYiq3ei6seFHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsnR6_JNH_UaHsrdosjFHpHdbm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sUposKXHpJfosj76Ae7opj7HaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdRos1aopKhHAnNosr7HArawe?r=https%3A%2F%2Fwww.tokopedia.com%2Fmilkykushop%2Fyasithrin-30-ec-400-ml-insektisida%3Fsrc%3Dtopads&ob=23&page=1&dv=desktop&is_search=1&management_type=1&t=desktop&src=search&keywords=chlormite+400+ec,Hispa,YASITHRIN 30 EC 400 ML INSEKTISIDA,20,4.9,35000,500 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/product-1/2021/4/24/1865508/1865508_d15ca9db-d5d5-42af-9301-6fde8f2d924f.jpg
1654080444-62,https://www.tokopedia.com/apotektanilinfarm/chlormite-400-ec-200-ml-insektisida-chloyrifos-400-g-l?extParam=ivf%3Dfalse,Hispa,CHLORMITE 400 EC 200 ML INSEKTISIDA ( Chloyrifos 400 g/l ),1,4,36900,300 Gram,Kab. Ponorogo,https://images.tokopedia.net/img/cache/100-square/product-1/2021/7/12/11865425/11865425_16a99fe4-6265-4d35-8d8d-b3cf32e3cecf.jpg
1654079953-38,https://www.tokopedia.com/gardenki/insektisida-ulat-grayak-chlormite-400-ec-500-ml-terlaris?extParam=ivf%3Dfalse,Hispa,INSEKTISIDA ULAT GRAYAK CHLORMITE 400 EC - 500 ML TERLARIS,,,129000,400 Gram,Kab. Bekasi,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/21/929d8e47-fe7d-49ae-bbb8-0fb6fb6038b5.jpg
1654079810-31,https://www.tokopedia.com/beatr/insektisida-chlormite-400-ec-400ml-mengendalikan-hama-ulat-pada-berbag?extParam=ivf%3Dfalse,Hispa,insektisida CHLORMITE 400 EC 400ml mengendalikan hama ulat pada berbag,,,120000,250 Gram,Kota Bandung,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/29/600695f4-bcaa-411e-9847-8cc48d2f69e5.jpg
1654080216-51,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_1doArOosnDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHiFiPcBWgZUEH_yOoAnRosjdoaFiyRCsUstRo_nDUMVj9RosQR-BUsthHpyNbsHdHaFiowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OGqVBW1_VvzO1h_VPo8JNJ19z6zJ2039jFouBkzMxHuV1O3jz3qBBEypCg8j2D_uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxEz9P6qMFdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_o61pea_S2-oJOJ3_CvzJJa_Oz-H1B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OEe9xHqj7a_1zs8JNJu9BvucHa_M2sH7BXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-V6Jx_rRzVHjOo39Cw_3x9QVPiQJOIQ3o96Ar7yOPt1u-Ry3yOQBxHzMzDqJW08sxmZJOIP9UFZJucyBV3zB1RrBVePOPi3VCp_Vgc13zq63oSZMu__JuIocuEQ9gmZB1fgSVUoBBpu3Yje3Ovu9VkP9zVgpn7uOCR_I1pzfgmzaUDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QopJObAefoAHDH_nf6u7DUMNwyfVXgcBjy9zB9fVjraUEH_Udbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHpeOo_nDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJFosjibmUhos1RUiFiHpyibmU7HsHdUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiq3Npg3W7q9o2gcJKo_nFUcusUiFirI-2yfuwyMBjUstRo_nDUMP5y3hwq3ei6sUDUMDaqOYjq9o7y3NsguYpyfYagZUEHmdhH_y7osJfHpefHp1NHs1a6ZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstaoAJfbsJRo_jp6AjdoAHNomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdRose7HsyRHAKaHsJ7Hp1Owe?t=desktop&is_search=1&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmilkykushop%2Fdecis-25-ec-500-ml-insektisida-pestisida-obat-pembasmi-hama-bayer%3Fsrc%3Dtopads&src=search&keywords=chlormite+400+ec&management_type=1&page=1,Hispa,DECIS 25 EC 500 ML INSEKTISIDA PESTISIDA OBAT PEMBASMI HAMA BAYER,20,5,149000,600 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/product-1/2021/2/27/1865508/1865508_3330b389-2111-4554-857e-dc7d555a57e0.jpg
1654080610-70,https://www.tokopedia.com/roy-mandiri/insektisida-chlormite-400-ec-500-ml?extParam=ivf%3Dfalse,Hispa,INSEKTISIDA CHLORMITE 400 EC - 500 ML,2,5,88900,690 Gram,Kab. Nganjuk,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/22/1cbb1828-a8a9-4494-8dd3-dd229d85478b.png
1654077138-9,https://www.tokopedia.com/arabellashopping/wow-insektisida-ulat-grayak-chlormite-400-ec-200-ml?extParam=ivf%3Dfalse,Hispa,WOW INSEKTISIDA ULAT GRAYAK CHLORMITE 400 EC - 200 ML,,,94000,778 Gram,Kota Surabaya,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/13/f850a893-7d14-4546-ab9b-84dd95cfd224.jpg
1654080178-49,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosU7H_1do_JDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthomFiPcBWgZUEH_yOoAnRosjdoaFiyRCsUstRo_nDUMVj9RosQR-BUsthHpHfbsJFoA1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBWZMxgQuJh_7PuH1h9_9x6zVV7_jzGqOBNHAugqjgt_Vzuou2JuM2g8MHF392GQJO_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8juR_M2D6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_1H78JYJu_z6zV17_7zuHJOJqRx617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjO_jH7P7OEyvzVJ7_OzuoJN11_--QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiz_xU1Ro7z_-o_uBF97Otufh9yMhozfOsupKRoco9qVVZPfVMo3Ny_JgjQcxbqRtdejxozRuaHJxVzM-zujguoR-z1IP9yBxer7h3zBVj3sBsg72B17hVzpzB8MOfej2uoMghZAggrOu5gJVW_OuhqSu7z3rFoVPeP7hOH7PMejribm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3prhoZF7osepbAJFosBPbm-X9foxQMz2gcV7guYxgIHi6sJa6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJN6Aepbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUhHAyNUiFiH_yOoaUDUsHfUiFioAUp6m-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMBXrfu0PcBpq3zxUA1FHmCByaUDUSCaq3oB9f-2gmUEop1Fbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXH_JfoAyhosH7osHO6_UOHsjDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHsHNHZdfopnfoA1fopepoArRbm-hP3ua8uYag3hay3N09RosQR-BUstFbsrNHAnpHsyao_JN6AHfoAoY?keywords=chlormite+400+ec&src=search&page=1&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmilkykushop%2Fbuldok-25-ec-500-ml-insektisida%3Fsrc%3Dtopads&is_search=1&ob=23&management_type=1,Hispa,BULDOK 25 EC 500 ML INSEKTISIDA,8,5,125000,600 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/1/11/f46d68fc-436a-4a85-b043-df1edcae2b57.jpg
1654080120-46,https://www.tokopedia.com/alcantaras/chlormite-400-ec-900-ml-ready?extParam=ivf%3Dfalse,Hispa,CHLORMITE 400 EC ( 900 ML) Ready,,,202000,100 Gram,Kota Tangerang,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/3/10/265031d4-a916-4071-b67e-1c6d55998589.jpg
1654080423-61,https://www.tokopedia.com/crimsonshopp/insektisida-ulat-grayak-chlormite-400-ec-200-ml?extParam=ivf%3Dfalse,Hispa,Insektisida Ulat Grayak Chlormite 400 Ec - 200 Ml |,,,72000,500 Gram,Jakarta Timur,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/13/27e20272-a014-4db1-ba1d-ceb18c0432d9.jpg
1654079650-23,https://www.tokopedia.com/rejekistore12-1/insektisida-chlormite-400-ec-400ml-untuk-ulat-semut-walang-sangit?extParam=ivf%3Dfalse,Hispa,Insektisida Chlormite 400 EC 400ML untuk ulat semut walang sangit,,,96000,500 Gram,Kota Surabaya,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/19/6723d06c-4de0-4261-8cb0-402c091ffb35.jpg
1654080199-50,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eNHsKFHp1dbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_HDUSz2Q31i6sJfo_eFopyN6ArDUMoFyaUEH_HOHmFiy3zwrfo5rM1i6sJO6_yX6_Kabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q12t33OzH1YIu_VHu7Od_jzzPJNJZMWg8_nO332cqJh1u_uqzVgk392sHVBEZMho17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2VP7NkQAxMzNyjrNHfgU8IoouRxfgAod6cHp1SzMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-o1N2oAVvzcoE_92C8jOEypo6qBu2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_BzVP1NJ1_z6uJOR_BzC8JOEZ9Bve7tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiz_xU1Ro7z_-o_uBF97Otufh9yMhozfOsupKRoco9qVVZPfVMo3Ny_JgjQcxbqRtdejxozRuaHJxVzM-zujguoR-z1IP9yBxer7h3zBVj3sBsg72B17hVzpzB8MOfej2uoMghZAggrOu5gJVW_OuhqSu7z3rFoVPeP7hOH7PMejribm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3prhoZF7osepbAJFosBPbm-X9foxQMz2gcV7guYxgIHi6sJa6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6seFosjObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUhHAyNUiFiH_yOoaUDUsHfUiFioAUp6m-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUseFHmCByaUDUSCaq3oB9f-2gmUEH_HOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsnR6_JNH_UaHsrdosjFHpHdbm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sU7H_1X6_H7opnOHAJFH_rOoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdOH_UdH_URHpHfo_naHArOwe?keywords=chlormite+400+ec&t=desktop&is_search=1&page=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fpatronby%2Flatrex-400-ec-anti-rayap-kayu-rumah-dan-bangunan-1-liter%3Fsrc%3Dtopads&src=search&ob=23&management_type=2,Hispa,Latrex 400 EC - Anti Rayap - Kayu - Rumah dan Bangunan - 1 Liter,2,5,284500,1.300 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/17/1e458c9f-06c7-4da3-b2aa-797136e3ffeb.jpg
1654077179-11,https://www.tokopedia.com/m-shop-1/insektisida-chlormite-400-ec-200ml-chloyripos-hama-ulat-lalat?extParam=ivf%3Dfalse,Hispa,"Insektisida CHLORMITE 400 EC 200ml Chloyripos Hama Ulat, Lalat",,,105250,790 Gram,Kab. Malang,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/5/e775827a-1152-4157-943d-cfcd4e4d0488.jpg
1654080237-52,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_n7HAnRoArNbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_JDUSz2Q31i6sJfo_eFopyN6ArDUMoFyaUEH_jOHmFiy3zwrfo5rM1i6sJOHsKXo_rR6ZFiowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OGqVBW1_VvzO1h_VPo8JNJ19z6zJ2039jFouBkzMxHuV1O3jz3qBBEypCg8j2D_uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxEz9P6qMFdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBk_9xvepea_BzsHjOke9268jJF_Ozo8JB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OE__-Hqj7O_jzsHjO1e9xo8j77_S2zq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-V6Jx_rRzVHjOo39Cw_3x9QVPiQJOIQ3o96Ar7yOPt1u-Ry3yOQBxHzMzDqJW08sxmZJOIP9UFZJucyBV3zB1RrBVePOPi3VCp_Vgc13zq63oSZMu__JuIocuEQ9gmZB1fgSVUoBBpu3Yje3Ovu9VkP9zVgpn7uOCR_I1pzfgmzaUDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QopJObAefoAHDH_nf6u7DUMNwyfVXgcBjy9zB9fVjraUEH_Udbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsjRosUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJFosjibmUhos1RUiFiHpyibmU7HsHdUB7DUMVDPcuaQMV7guY0g9BRQR-jUstioAnFUcusUiFirI-2yfuwyMBjUsth6_1Fbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHArNH_jhHsUaopKf6_npHpKDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHsefHmddopy7H_rOo_UpHZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdfHAjNH_UpHp1dopUfo_nhwe?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Feleventrystore-2%2Flatrex-400-ec-1-liter-obat-anti-rayap-ampuh-basmi-hama%3Fsrc%3Dtopads&src=search&is_search=1&dv=desktop&management_type=2&page=1&keywords=chlormite+400+ec&ob=23,Hispa,Latrex 400 EC 1 Liter Obat Anti Rayap Ampuh Basmi Hama,26,4.9,290000,1.200 Gram,Kota Medan,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/13/460f4cf6-b1b3-4ffc-823f-30b9b0380240.jpg
1654077301-17,https://www.tokopedia.com/farmcollection-1/chlormite-400-ec-200ml-insektisida-anti-rayap?extParam=ivf%3Dfalse,Hispa,Chlormite 400 EC 200ml Insektisida Anti Rayap,,,44900,360 Gram,Kab. Grobogan,https://images.tokopedia.net/img/cache/100-square/product-1/2018/4/9/0/0_e9f3026f-4b1a-4613-ab99-9e8c8fe58814_497_816.jpg
1654080532-66,https://www.tokopedia.com/petanijk/insektisida-ulat-grayak-chlormite-400-ec-500-ml-terlaris?extParam=ivf%3Dfalse,Hispa,INSEKTISIDA ULAT GRAYAK CHLORMITE 400 EC - 500 ML -TERLARIS,,,124000,400 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/14/290092ec-86cc-4e18-90d2-6afb3a50082c.jpg
1654080512-65,https://www.tokopedia.com/dolly-1/insektisida-chlormite-400-ec-racun-hama-pertanian-dgw-klormit-clormit?extParam=ivf%3Dfalse,Hispa,Insektisida Chlormite 400 Ec Racun Hama Pertanian Dgw Klormit Clormit,,,33000,450 Gram,Jakarta Barat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/9/6/50343e50-57f0-4a88-91e9-14eb9a766d0a.jpg
1654079570-19,https://www.tokopedia.com/lohjinawi-mart/insektisida-chlormite-400-ec-200-ml?extParam=ivf%3Dfalse,Hispa,Insektisida Chlormite 400 EC 200 ml,,,38000,330 Gram,Kab. Ponorogo,https://images.tokopedia.net/img/cache/100-square/product-1/2019/7/5/27305571/27305571_b4ec526e-41cc-4a27-bb52-eccdd55e2e7c_1080_1080
1654080319-56,https://www.tokopedia.com/inshop-3/insektisida-chlormite-400-ec-400ml?extParam=ivf%3Dfalse,Hispa,insektisida chlormite 400 EC 400ml,,,123000,600 Gram,Jakarta Pusat,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/17/b3a5d305-af12-4885-87b3-dfd61e09452b.jpg
1654080461-63,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Uposyhos1pbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_nDUSz2Q31i6sJfo_eFopyN6ArDUMoFyaUEH_UOHmFiy3zwrfo5rM1i6sJ7oAjXHpH7HiFiowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OGqVBW1_VvzO1h_VPo8JNJ19z6zJ2039jFouBkzMxHuV1O3jz3qBBEypCg8j2D_uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxEz9P6qMFdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_uo8_zE_92uP7OE19P6qjuR_32V8JB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OEz_zHqMDh_Bzuo1OJ192oucPN_SBG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUj1dZVopPJ1a_1OgrVYoqVPDuf-D_1PWyOrdopzsufxz1SPxgsuX3JhcgchtZfWE6J-U_1POrsCUz1gi1ugcu_Pa1uCRuf-y1IoHujgzgVtNyfPGguoHz1r7g92WPj-Gu_gMr1Kf39ouQfzCQ1Yur32OPJuSHAz91IPHP_oIgj-IUiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDRH_1DoAy7HaFhHAyN9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsKDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6_K7HaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_nf6ZUDUsJfo_ribmUpoiUDUseaHpKi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-2QSoBqRz2rfBjyZnOHAnKg3Hibm-FrMBsguYiq3ei6sJao_nDUMP5y3hwq3ei6sUDUMDaqOYjq9o7y3NsguYpyfYagZUEHmdhH_y7osJfHpefHp1NHs1a6ZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstao_JRbsJN6_yFHAnf6_nf6_rDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopHfopjRHsJpo_17HpKaHR7?r=https%3A%2F%2Fwww.tokopedia.com%2Fsampoernapot%2Finsektisida-decis-25-ec-500-ml-pembasmi-ulat-putih-dan-hama-besar%3Fsrc%3Dtopads&keywords=chlormite+400+ec&page=1&t=desktop&is_search=1&dv=desktop&src=search&ob=23&management_type=2,Hispa,Insektisida DECIS 25 EC 500 ML pembasmi ulat putih dan hama - BESAR,5,5,155000,600 Gram,Kota Tangerang,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/23/0fe3e512-510e-4c88-946f-3963a96bcdcc.jpg
1654080382-59,https://www.tokopedia.com/loveandcarepets/new-insektisida-chlormite-400-ec-400ml-mengendalikan-hama-ulat-pad?extParam=ivf%3Dfalse,Hispa,New! insektisida CHLORMITE 400 EC 400ml mengendalikan hama ulat pad,,,105000,2.000 Gram,Jakarta Selatan,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/2/17/8fa3cdac-ecbc-4b9c-af77-caab750b4267.jpg
1654079892-35,https://www.tokopedia.com/damai-tani/insektisida-chlormite-400-ec-100-ml?extParam=ivf%3Dfalse,Hispa,insektisida chlormite 400 EC 100 ml,,,25000,250 Gram,Kab. Gresik,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/12/13/1a4d0b68-1c76-4989-a6cb-d8d7ab581aa1.jpg
1654079974-39,https://www.tokopedia.com/gallerykadita/new-bonus-hidrogen-peroksida-insektisida-chlormite-400-ec-200ml?extParam=ivf%3Dfalse,Hispa,New!! Bonus HIDROGEN PEROKSIDA Insektisida CHLORMITE 400 EC 200ml,,,78000,2.000 Gram,Jakarta Selatan,https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/5/24/731e70d1-9469-4ed6-af09-e0a928809da4.jpg
1654079872-34,https://www.tokopedia.com/botanishop-1/insektisida-chlormite-400-ec-900-ml-penggerek-batang-thrips-kutu?extParam=ivf%3Dfalse,Hispa,Insektisida Chlormite 400 EC 900 ml/ Penggerek Batang/ thrips/ Kutu,,,180000,1.500 Gram,Kota Yogyakarta,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/31/28e8f92f-cad1-4f4e-8db6-270cb53b8fe8.jpg
